0.0000000000 ,0.0000000000 ,,,,,,
0.0000000000 ,0.0006044257 ,,,,,,
0.0000000000 ,0.0012084372 ,,,,,,
0.0000000000 ,0.0018116205 ,,,,,,
0.0000000000 ,0.0024135622 ,,,,,,
0.0000000000 ,0.0030138498 ,,,,,,
0.0000000000 ,0.0036120718 ,,,,,,
0.0000000000 ,0.0042078183 ,,,,,,
0.0000000000 ,0.0048006809 ,,,,,,
0.0000000000 ,0.0053902535 ,,,,,,
0.0000000000 ,0.0059761318 ,,,,,,
0.0000000000 ,0.0065579143 ,,,,,,
0.0000000000 ,0.0071352024 ,,,,,,
0.0000000000 ,0.0077076004 ,,,,,,
0.0000000000 ,0.0082747160 ,,,,,,
0.0000000000 ,0.0088361605 ,,,,,,
0.0000000000 ,0.0093915491 ,,,,,,
0.0000000000 ,0.0099405012 ,,,,,,
0.0000000000 ,0.0104826406 ,,,,,,
0.0000000000 ,0.0110175958 ,,,,,,
0.0000000000 ,0.0115450000 ,,,,,,
0.0000000000 ,0.0120644919 ,,,,,,
0.0000000000 ,0.0125757153 ,,,,,,
0.0000000000 ,0.0130783200 ,,,,,,
0.0000000000 ,0.0135719615 ,,,,,,
0.0000000000 ,0.0140563014 ,,,,,,
0.0000000000 ,0.0145310078 ,,,,,,
0.0000000000 ,0.0149957554 ,,,,,,
0.0000000000 ,0.0154502257 ,,,,,,
0.0000000000 ,0.0158941072 ,,,,,,
0.0000000000 ,0.0163270956 ,,,,,,
0.0000000000 ,0.0167488942 ,,,,,,
0.0000000000 ,0.0171592140 ,,,,,,
0.0000000000 ,0.0175577737 ,,,,,,
0.0000000000 ,0.0179443003 ,,,,,,
0.0000000000 ,0.0183185286 ,,,,,,
0.0000000000 ,0.0186802024 ,,,,,,
0.0000000000 ,0.0190290737 ,,,,,,
0.0000000000 ,0.0193649034 ,,,,,,
0.0000000000 ,0.0196874614 ,,,,,,
0.0000000000 ,0.0199965266 ,,,,,,
0.0000000000 ,0.0202918871 ,,,,,,
0.0000000000 ,0.0205733406 ,,,,,,
0.0000000000 ,0.0208406942 ,,,,,,
0.0000000000 ,0.0210937646 ,,,,,,
0.0000000000 ,0.0213323784 ,,,,,,
0.0000000000 ,0.0215563720 ,,,,,,
0.0000000000 ,0.0217655920 ,,,,,,
0.0000000000 ,0.0219598950 ,,,,,,
0.0000000000 ,0.0221391477 ,,,,,,
0.0000000000 ,0.0223032273 ,,,,,,
0.0000000000 ,0.0224520215 ,,,,,,
0.0000000000 ,0.0225854281 ,,,,,,
0.0000000000 ,0.0227033558 ,,,,,,
0.0000000000 ,0.0228057238 ,,,,,,
0.0000000000 ,0.0228924618 ,,,,,,
0.0000000000 ,0.0229635106 ,,,,,,
0.0000000000 ,0.0230188212 ,,,,,,
0.0000000000 ,0.0230583560 ,,,,,,
0.0000000000 ,0.0230820876 ,,,,,,
0.0000000000 ,0.0230900000 ,,,,,,
0.0000000000 ,0.0230820876 ,,,,,,
0.0000000000 ,0.0230583560 ,,,,,,
0.0000000000 ,0.0230188212 ,,,,,,
0.0000000000 ,0.0229635106 ,,,,,,
0.0000000000 ,0.0228924618 ,,,,,,
0.0000000000 ,0.0228057238 ,,,,,,
0.0000000000 ,0.0227033558 ,,,,,,
0.0000000000 ,0.0225854281 ,,,,,,
0.0000000000 ,0.0224520215 ,,,,,,
0.0000000000 ,0.0223032273 ,,,,,,
0.0000000000 ,0.0221391477 ,,,,,,
0.0000000000 ,0.0219598950 ,,,,,,
0.0000000000 ,0.0217655920 ,,,,,,
0.0000000000 ,0.0215563720 ,,,,,,
0.0000000000 ,0.0213323784 ,,,,,,
0.0000000000 ,0.0210937646 ,,,,,,
0.0000000000 ,0.0208406942 ,,,,,,
0.0000000000 ,0.0205733406 ,,,,,,
0.0000000000 ,0.0202918871 ,,,,,,
0.0000000000 ,0.0199965266 ,,,,,,
0.0000000000 ,0.0196874614 ,,,,,,
0.0000000000 ,0.0193649034 ,,,,,,
0.0000000000 ,0.0190290737 ,,,,,,
0.0000000000 ,0.0186802024 ,,,,,,
0.0000000000 ,0.0183185286 ,,,,,,
0.0000000000 ,0.0179443003 ,,,,,,
0.0000000000 ,0.0175577737 ,,,,,,
0.0000000000 ,0.0171592140 ,,,,,,
0.0000000000 ,0.0167488942 ,,,,,,
0.0000000000 ,0.0163270956 ,,,,,,
0.0000000000 ,0.0158941072 ,,,,,,
0.0000000000 ,0.0154502257 ,,,,,,
0.0000000000 ,0.0149957554 ,,,,,,
0.0000000000 ,0.0145310078 ,,,,,,
0.0000000000 ,0.0140563014 ,,,,,,
0.0000000000 ,0.0135719615 ,,,,,,
0.0000000000 ,0.0130783200 ,,,,,,
0.0000000000 ,0.0125757153 ,,,,,,
0.0000000000 ,0.0120644919 ,,,,,,
0.0000000000 ,0.0115450000 ,,,,,,
0.0000000000 ,0.0110175958 ,,,,,,
0.0000000000 ,0.0104826406 ,,,,,,
0.0000000000 ,0.0099405012 ,,,,,,
0.0000000000 ,0.0093915491 ,,,,,,
0.0000000000 ,0.0088361605 ,,,,,,
0.0000000000 ,0.0082747160 ,,,,,,
0.0000000000 ,0.0077076004 ,,,,,,
0.0000000000 ,0.0071352024 ,,,,,,
0.0000000000 ,0.0065579143 ,,,,,,
0.0000000000 ,0.0059761318 ,,,,,,
0.0000000000 ,0.0053902535 ,,,,,,
0.0000000000 ,0.0048006809 ,,,,,,
0.0000000000 ,0.0042078183 ,,,,,,
0.0000000000 ,0.0036120718 ,,,,,,
0.0000000000 ,0.0030138498 ,,,,,,
0.0000000000 ,0.0024135622 ,,,,,,
0.0000000000 ,0.0018116205 ,,,,,,
0.0000000000 ,0.0012084372 ,,,,,,
0.0000000000 ,0.0006044257 ,,,,,,
0.0000000000 ,0.0000000000 ,,,,,,
0.0000000000 ,-0.0006044257 ,,,,,,
0.0000000000 ,-0.0012084372 ,,,,,,
0.0000000000 ,-0.0018116205 ,,,,,,
0.0000000000 ,-0.0024135622 ,,,,,,
0.0000000000 ,-0.0030138498 ,,,,,,
0.0000000000 ,-0.0036120718 ,,,,,,
0.0000000000 ,-0.0042078183 ,,,,,,
0.0000000000 ,-0.0048006809 ,,,,,,
0.0000000000 ,-0.0053902535 ,,,,,,
0.0000000000 ,-0.0059761318 ,,,,,,
0.0000000000 ,-0.0065579143 ,,,,,,
0.0000000000 ,-0.0071352024 ,,,,,,
0.0000000000 ,-0.0077076004 ,,,,,,
0.0000000000 ,-0.0082747160 ,,,,,,
0.0000000000 ,-0.0088361605 ,,,,,,
0.0000000000 ,-0.0093915491 ,,,,,,
0.0000000000 ,-0.0099405012 ,,,,,,
0.0000000000 ,-0.0104826406 ,,,,,,
0.0000000000 ,-0.0110175958 ,,,,,,
0.0000000000 ,-0.0115450000 ,,,,,,
0.0000000000 ,-0.0120644919 ,,,,,,
0.0000000000 ,-0.0125757153 ,,,,,,
0.0000000000 ,-0.0130783200 ,,,,,,
0.0000000000 ,-0.0135719615 ,,,,,,
0.0000000000 ,-0.0140563014 ,,,,,,
0.0000000000 ,-0.0145310078 ,,,,,,
0.0000000000 ,-0.0149957554 ,,,,,,
0.0000000000 ,-0.0154502257 ,,,,,,
0.0000000000 ,-0.0158941072 ,,,,,,
0.0000000000 ,-0.0163270956 ,,,,,,
0.0000000000 ,-0.0167488942 ,,,,,,
0.0000000000 ,-0.0171592140 ,,,,,,
0.0000000000 ,-0.0175577737 ,,,,,,
0.0000000000 ,-0.0179443003 ,,,,,,
0.0000000000 ,-0.0183185286 ,,,,,,
0.0000000000 ,-0.0186802024 ,,,,,,
0.0000000000 ,-0.0190290737 ,,,,,,
0.0000000000 ,-0.0193649034 ,,,,,,
0.0000000000 ,-0.0196874614 ,,,,,,
0.0000000000 ,-0.0199965266 ,,,,,,
0.0000000000 ,-0.0202918871 ,,,,,,
0.0000000000 ,-0.0205733406 ,,,,,,
0.0000000000 ,-0.0208406942 ,,,,,,
0.0000000000 ,-0.0210937646 ,,,,,,
0.0000000000 ,-0.0213323784 ,,,,,,
0.0000000000 ,-0.0215563720 ,,,,,,
0.0000000000 ,-0.0217655920 ,,,,,,
0.0000000000 ,-0.0219598950 ,,,,,,
0.0000000000 ,-0.0221391477 ,,,,,,
0.0000000000 ,-0.0223032273 ,,,,,,
0.0000000000 ,-0.0224520215 ,,,,,,
0.0000000000 ,-0.0225854281 ,,,,,,
0.0000000000 ,-0.0227033558 ,,,,,,
0.0000000000 ,-0.0228057238 ,,,,,,
0.0000000000 ,-0.0228924618 ,,,,,,
0.0000000000 ,-0.0229635106 ,,,,,,
0.0000000000 ,-0.0230188212 ,,,,,,
0.0000000000 ,-0.0230583560 ,,,,,,
0.0000000000 ,-0.0230820876 ,,,,,,
0.0000000000 ,-0.0230900000 ,,,,,,
0.0000000000 ,-0.0230820876 ,,,,,,
0.0000000000 ,-0.0230583560 ,,,,,,
0.0000000000 ,-0.0230188212 ,,,,,,
0.0000000000 ,-0.0229635106 ,,,,,,
0.0000000000 ,-0.0228924618 ,,,,,,
0.0000000000 ,-0.0228057238 ,,,,,,
0.0000000000 ,-0.0227033558 ,,,,,,
0.0000000000 ,-0.0225854281 ,,,,,,
0.0000000000 ,-0.0224520215 ,,,,,,
0.0000000000 ,-0.0223032273 ,,,,,,
0.0000000000 ,-0.0221391477 ,,,,,,
0.0000000000 ,-0.0219598950 ,,,,,,
0.0000000000 ,-0.0217655920 ,,,,,,
0.0000000000 ,-0.0215563720 ,,,,,,
0.0000000000 ,-0.0213323784 ,,,,,,
0.0000000000 ,-0.0210937646 ,,,,,,
0.0000000000 ,-0.0208406942 ,,,,,,
0.0000000000 ,-0.0205733406 ,,,,,,
0.0000000000 ,-0.0202918871 ,,,,,,
0.0000000000 ,-0.0199965266 ,,,,,,
0.0000000000 ,-0.0196874614 ,,,,,,
0.0000000000 ,-0.0193649034 ,,,,,,
0.0000000000 ,-0.0190290737 ,,,,,,
0.0000000000 ,-0.0186802024 ,,,,,,
0.0000000000 ,-0.0183185286 ,,,,,,
0.0000000000 ,-0.0179443003 ,,,,,,
0.0000000000 ,-0.0175577737 ,,,,,,
0.0000000000 ,-0.0171592140 ,,,,,,
0.0000000000 ,-0.0167488942 ,,,,,,
0.0000000000 ,-0.0163270956 ,,,,,,
0.0000000000 ,-0.0158941072 ,,,,,,
0.0000000000 ,-0.0154502257 ,,,,,,
0.0000000000 ,-0.0149957554 ,,,,,,
0.0000000000 ,-0.0145310078 ,,,,,,
0.0000000000 ,-0.0140563014 ,,,,,,
0.0000000000 ,-0.0135719615 ,,,,,,
0.0000000000 ,-0.0130783200 ,,,,,,
0.0000000000 ,-0.0125757153 ,,,,,,
0.0000000000 ,-0.0120644919 ,,,,,,
0.0000000000 ,-0.0115450000 ,,,,,,
0.0000000000 ,-0.0110175958 ,,,,,,
0.0000000000 ,-0.0104826406 ,,,,,,
0.0000000000 ,-0.0099405012 ,,,,,,
0.0000000000 ,-0.0093915491 ,,,,,,
0.0000000000 ,-0.0088361605 ,,,,,,
0.0000000000 ,-0.0082747160 ,,,,,,
0.0000000000 ,-0.0077076004 ,,,,,,
0.0000000000 ,-0.0071352024 ,,,,,,
0.0000000000 ,-0.0065579143 ,,,,,,
0.0000000000 ,-0.0059761318 ,,,,,,
0.0000000000 ,-0.0053902535 ,,,,,,
0.0000000000 ,-0.0048006809 ,,,,,,
0.0000000000 ,-0.0042078183 ,,,,,,
0.0000000000 ,-0.0036120718 ,,,,,,
0.0000000000 ,-0.0030138498 ,,,,,,
0.0000000000 ,-0.0024135622 ,,,,,,
0.0000000000 ,-0.0018116205 ,,,,,,
0.0000000000 ,-0.0012084372 ,,,,,,
0.0000000000 ,-0.0006044257 ,,,,,,
0.0000000000 ,0.0000000000 ,,,,,,
