0.0000000000 ,-0.0046881180 ,
0.0001002577 ,-0.0045637908 ,
0.0002004467 ,-0.0044363359 ,
0.0003004983 ,-0.0043058406 ,
0.0004003440 ,-0.0041723942 ,
0.0004999153 ,-0.0040360883 ,
0.0005991440 ,-0.0038970162 ,
0.0006979621 ,-0.0037552734 ,
0.0007963018 ,-0.0036109568 ,
0.0008940957 ,-0.0034641655 ,
0.0009912769 ,-0.0033150000 ,
0.0010877788 ,-0.0031635626 ,
0.0011835351 ,-0.0030099570 ,
0.0012784803 ,-0.0028542886 ,
0.0013725492 ,-0.0026966639 ,
0.0014656775 ,-0.0025371912 ,
0.0015578013 ,-0.0023759795 ,
0.0016488575 ,-0.0022131395 ,
0.0017387836 ,-0.0020487827 ,
0.0018275181 ,-0.0018830217 ,
0.0019150000 ,-0.0017159703 ,
0.0020011695 ,-0.0015477428 ,
0.0020859675 ,-0.0013784545 ,
0.0021693359 ,-0.0012082215 ,
0.0022512175 ,-0.0010371605 ,
0.0023315563 ,-0.0008653887 ,
0.0024102971 ,-0.0006930237 ,
0.0024873860 ,-0.0005201838 ,
0.0025627702 ,-0.0003469874 ,
0.0026363980 ,-0.0001735532 ,
0.0027082190 ,0.0000000000 ,
0.0027781838 ,0.0001735532 ,
0.0028462447 ,0.0003469874 ,
0.0029123548 ,0.0005201838 ,
0.0029764690 ,0.0006930237 ,
0.0030385433 ,0.0008653887 ,
0.0030985351 ,0.0010371605 ,
0.0031564033 ,0.0012082215 ,
0.0032121083 ,0.0013784545 ,
0.0032656118 ,0.0015477428 ,
0.0033168773 ,0.0017159703 ,
0.0033658695 ,0.0018830217 ,
0.0034125550 ,0.0020487827 ,
0.0034569016 ,0.0022131395 ,
0.0034988791 ,0.0023759795 ,
0.0035384586 ,0.0025371912 ,
0.0035756130 ,0.0026966639 ,
0.0036103169 ,0.0028542886 ,
0.0036425465 ,0.0030099570 ,
0.0036722796 ,0.0031635626 ,
0.0036994959 ,0.0033150000 ,
0.0037241768 ,0.0034641655 ,
0.0037463053 ,0.0036109568 ,
